event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0080,2,2,"[12.58, 15.3]","[-3.2911, 5.3611]","[42.03214, 0.0]","[-0.41461, 0.65243]","[-0.33024, 0.13054]","[0.3676, 0.2961]","[-0.2594, -0.5206]","[-0.7978, -0.1947]","[0.02461, 0.00462]"
0081,3,2,"[17.0, 10.63, 0.8]","[2.4531, -0.9632, 0.0043]","[0.0, 40.55706, 46.9652]","[-1.37368, 0.41514, 0.01651]","[-0.82915, 0.48327, 0.01844]","[0.2557, 0.6448, 16.6086]","[-0.1654, 0.0264, 2.6304]","[-0.345, -1.0787, -1.3822]","[0.02946, 0.3193, 15.94257]"
0333,3,1,"[4.59, 8.02, 0.11]","[-0.83, 2.3789, 0.0006]","[78.22192, 0.0, 92.47922]","[0.60247, -1.97563, 0.01199]","[-0.52242, 1.19512, -0.00762]","[0.6911, 0.2795, 42.4799]","[-0.0657, -0.1156, -5.0341]","[1.1384, 0.2922, 3.0516]","[0.17564, 0.01147, 40.94825]"
0334,3,1,"[16.84, 5.61, 0.42]","[2.3881, -0.2659, 0.0014]","[0.0, 94.74559, 98.96259]","[0.40689, -0.20024, -0.00888]","[-2.38854, 0.39065, 0.02273]","[0.2971, 1.3142, 28.6908]","[0.2351, 1.027, 5.3217]","[0.1416, 1.6747, 4.5322]","[0.00545, 0.43228, 26.6528]"
0335,3,1,"[10.2, 4.35, 2.11]","[1.3312, -0.1821, 0.0483]","[0.0, 48.35632, 48.40333]","[1.14517, -0.10822, -0.053]","[-0.10464, -0.0165, -0.00826]","[0.1284, 3.1876, 7.6302]","[-0.0908, -3.0993, -4.5318]","[-0.0152, -0.82, -1.6533]","[0.01248, 2.83418, 7.20011]"
0082,3,2,"[9.74, 10.78, 0.25]","[-1.3354, 2.6028, 0.0011]","[35.03834, 0.0, 52.13895]","[-0.12736, -0.25552, -0.0009]","[-0.46353, 0.79619, -0.00564]","[0.4459, 0.215, 31.4887]","[0.9553, 0.4229, -0.4999]","[-0.3783, 0.2308, -6.2994]","[0.24109, 0.04335, 31.02732]"
0083,3,2,"[11.34, 8.64, 0.82]","[3.1072, -1.4441, 0.0106]","[0.0, 307.6249, 330.7617]","[2.25294, -0.46195, -0.03528]","[-2.25222, 0.82642, 0.05092]","[0.4062, 0.9192, 11.187]","[0.0694, 0.5162, 1.0591]","[0.161, 0.6577, 2.9477]","[0.01748, 0.30938, 10.06066]"
0336,3,1,"[16.54, 0.48, 3.86]","[1.6638, 0.0018, -0.1837]","[0.0, 123.0189, 118.5035]","[-0.08421, 0.00722, 0.09023]","[-1.41542, 0.02114, 0.24682]","[0.2109, 29.3256, 1.7093]","[0.1253, 11.4732, 1.8422]","[-0.0772, -10.2276, -1.5983]","[0.01503, 28.43987, 1.24316]"
0422,2,0,"[5.98, 2.96]","[2.0416, -0.7038]","[0.0, 30.4974]","[-0.52081, 0.30463]","[-0.37137, 0.09401]","[0.2035, 0.3756]","[-0.1617, -1.1239]","[-0.344, -0.74]","[0.01128, 0.09579]"
0337,3,1,"[5.37, 9.91, 0.22]","[-0.4879, 1.7183, 0.0002]","[100.7204, 0.0, 134.4093]","[0.14198, 1.2367, -0.00051]","[-0.85666, 1.85824, -0.00815]","[0.6532, 0.2183, 73.1706]","[1.3448, 0.1394, 15.6256]","[0.601, -0.0982, 2.8556]","[0.30298, 0.01899, 72.32785]"
0338,3,1,"[12.28, 7.27, 5.59]","[1.7565, -0.5495, 0.3212]","[0.0, 29.6246, 29.62824]","[0.41736, -0.05075, -0.0369]","[-0.6755, 0.07728, 0.05692]","[0.1851, 3.0233, 4.2957]","[0.0488, 0.8438, 1.0871]","[0.304, 2.2807, 2.5625]","[0.03915, 2.69254, 3.93767]"
0339,3,1,"[9.44, 4.63, 0.31]","[2.1164, -0.7675, 0.0011]","[0.0, 24.40153, 30.54528]","[0.70636, -0.303, -0.00539]","[-0.3004, -0.08796, -0.00064]","[0.2195, 0.5613, 30.9967]","[-0.3391, -1.0846, 2.766]","[0.1471, -0.565, -3.8531]","[0.01821, 0.20193, 30.0776]"
0423,3,0,"[6.59, 2.15, 1.4]","[1.7143, -0.4125, 0.0819]","[0.0, 15.33424, 15.38705]","[-0.00303, 0.00315, 0.0002]","[-0.58962, 0.09547, 0.03776]","[0.179, 1.869, 5.3118]","[0.2926, 1.7563, 2.5265]","[-0.0716, -0.3073, 0.0325]","[0.03625, 1.54287, 4.88873]"
0084,3,2,"[30.74, 12.21, 0.54]","[3.9729, -0.5173, 0.0014]","[0.0, 135.3931, 162.4178]","[-0.10439, -0.00525, 0.00033]","[-1.42047, 0.5766, 0.01689]","[0.3354, 0.8621, 29.7985]","[0.4342, 1.3952, 9.594]","[-0.0393, 0.0754, -0.8598]","[0.05775, 0.48842, 29.05671]"
0340,3,1,"[9.7, 7.72, 0.06]","[2.0754, -1.1495, 0.0001]","[0.0, 82.34293, 114.7845]","[0.49313, -0.2859, -0.00086]","[-1.04614, 0.3611, 0.00183]","[0.2663, 0.4709, 128.3714]","[0.0676, 0.1107, 13.6281]","[0.2279, 1.0666, -17.9922]","[0.00653, 0.0742, 127.0751]"
0085,3,2,"[20.09, 11.43, 0.19]","[2.6169, -1.2162, 0.0006]","[0.0, 82.40849, 110.1484]","[-0.73771, 0.30768, 0.00371]","[0.0837, 0.13493, 0.00119]","[0.3342, 0.649, 43.3274]","[-0.2459, -0.678, -2.7294]","[0.0257, -0.697, -10.0001]","[0.01699, 0.20739, 42.2128]"
0226,3,2,"[32.69, 12.16, 0.53]","[2.1231, -0.3283, 0.0005]","[0.0, 81.49316, 87.38714]","[-0.8198, 0.18831, 0.00652]","[0.51526, -0.09905, -0.00259]","[0.2434, 1.0674, 47.6031]","[-0.0669, -0.7843, -14.6858]","[0.3115, 1.5606, 4.2124]","[0.00463, 0.29511, 45.07002]"
0086,3,2,"[23.65, 51.79, 1.94]","[-1.1206, 9.0999, 0.0056]","[26.73954, 0.0, 37.31172]","[-0.00522, 0.13428, -0.00027]","[-0.25668, 0.40236, -0.00705]","[0.7674, 0.3761, 15.3569]","[0.9726, 0.4266, 5.149]","[-0.0226, -0.3122, -0.3323]","[0.53319, 0.17791, 14.82546]"
0087,3,2,"[10.22, 8.87, 0.07]","[2.3222, -0.9847, 0.0001]","[0.0, 29.64143, 55.61733]","[0.00776, -0.40919, -0.00102]","[-1.12292, 0.53161, 0.00179]","[0.2189, 0.4267, 125.0938]","[0.4192, 0.3181, -4.1774]","[0.0612, 1.1149, 25.5009]","[0.02873, 0.18301, 124.3048]"
0341,3,1,"[16.69, 5.11, 0.12]","[2.6755, -0.3369, 0.0007]","[0.0, 61.07656, 69.18864]","[1.33606, -0.37337, -0.01]","[0.04596, 0.07254, 0.00092]","[0.2755, 0.7467, 40.0597]","[-0.3703, -1.544, -3.1328]","[0.1187, 0.8055, -3.2893]","[0.01282, 0.29693, 39.02743]"
0342,3,1,"[9.63, 4.19, 0.49]","[1.659, -0.2434, 0.0509]","[0.0, 76.11623, 76.24348]","[0.98648, -0.05827, -0.0252]","[1.15948, -0.15362, -0.0653]","[0.2119, 2.7513, 7.2505]","[0.0538, 1.97, 3.4548]","[-0.1244, -1.8152, -2.7381]","[0.01048, 2.0879, 6.40393]"
0227,3,2,"[23.37, 9.27, 1.26]","[2.2534, -0.308, 0.0063]","[0.0, 132.5369, 137.1803]","[-0.44295, 0.14567, 0.01613]","[0.712, -0.11661, -0.01296]","[0.2758, 1.5128, 15.5043]","[0.0821, -0.3393, -2.3852]","[0.2719, 1.8424, 6.6864]","[0.01842, 0.8703, 14.23821]"
0343,3,1,"[16.21, 0.09, 4.43]","[1.5877, 0.0, -0.1593]","[0.0, 184.1168, 156.3635]","[0.61549, -0.00166, -0.15936]","[-0.68849, 0.00142, 0.15263]","[0.1793, 208.3814, 0.8023]","[0.038, -26.8478, 0.0557]","[0.2057, 58.7802, 2.5129]","[0.00828, 207.3961, 0.44797]"
0424,3,0,"[4.0, 7.22, 0.12]","[-0.6631, 1.6174, 0.0012]","[7.957953, 0.0, 8.905197]","[0.01962, -0.02755, 0.00038]","[-0.05724, 0.21675, -0.00188]","[0.6223, 0.2015, 30.5652]","[0.8855, 0.0642, 4.7232]","[0.9308, 0.1233, -0.6152]","[0.31842, 0.01312, 29.9242]"
0344,3,1,"[8.79, 3.3, 0.6]","[2.1037, -0.3685, 0.0116]","[0.0, 26.19781, 26.97199]","[-0.06248, -0.02086, -0.00247]","[-0.46831, 0.10403, 0.01469]","[0.2977, 1.6467, 12.4355]","[0.1331, 1.6123, 6.1526]","[-0.0128, 0.7297, 2.6243]","[0.03019, 1.15767, 11.6574]"
0345,3,1,"[11.38, 2.65, 0.14]","[1.9282, -0.1949, 0.0011]","[0.0, 250.7289, 259.6297]","[3.27417, -0.53311, -0.03561]","[1.15784, -0.07453, -0.00455]","[0.2621, 1.4729, 34.0744]","[-0.1167, -2.1881, -13.5497]","[-0.1107, -0.7532, -0.9026]","[0.00544, 0.79286, 32.74077]"
0228,3,2,"[19.86, 8.52, 0.14]","[1.5416, -0.2829, 0.0001]","[0.0, 40.80087, 48.92589]","[1.04122, -0.27318, -0.00318]","[-0.28077, 0.15342, 0.00181]","[0.1643, 0.6864, 125.0648]","[-0.1742, -1.0459, -7.2913]","[0.1394, 1.5936, 35.4486]","[0.01089, 0.37675, 124.1455]"
0208,3,2,"[19.48, 8.46, 1.42]","[3.0814, -0.5657, 0.0356]","[0.0, 587.4019, 592.6586]","[1.73161, -0.23722, -0.05071]","[-2.08853, 0.45998, 0.09262]","[0.3606, 2.0933, 8.7263]","[0.0126, 1.0574, 3.167]","[0.2901, 1.3582, 4.6448]","[0.00212, 0.1941, 3.60107]"
0425,3,0,"[5.5, 2.14, 0.08]","[2.0304, -0.2183, 0.0003]","[0.0, 49.14689, 56.82244]","[0.48104, -0.07123, -0.00172]","[-0.25996, 0.14431, 0.00339]","[0.2203, 0.9196, 60.6734]","[-0.0029, 1.2182, 16.4463]","[0.3397, 1.7619, 11.5473]","[0.01433, 0.57709, 59.91602]"
0346,3,1,"[15.77, 7.31, 0.12]","[2.7886, -0.9615, 0.0007]","[0.0, 418.9398, 458.9449]","[1.53008, -0.40731, -0.00833]","[-0.39019, -0.07622, -4e-05]","[0.3497, 1.0146, 39.0287]","[-0.2535, -0.892, -6.3773]","[0.002, -0.4945, 2.1513]","[0.00296, 0.09292, 35.97782]"
0347,3,1,"[9.01, 2.73, 0.12]","[1.4501, -0.2428, 0.0003]","[0.0, 92.49049, 102.6285]","[0.99197, -0.19078, -0.00573]","[1.00005, -0.29299, -0.00846]","[0.1618, 1.0753, 66.7891]","[0.0035, 0.8121, 14.4438]","[-0.1137, -1.8614, -26.8626]","[0.01733, 0.76592, 66.04315]"
0088,3,2,"[18.02, 8.88, 0.54]","[2.7559, -0.5496, 0.0013]","[0.0, 73.47755, 88.99882]","[-0.40027, 0.24011, 0.00669]","[-0.47986, 0.11616, 0.00325]","[0.2814, 0.859, 31.7371]","[0.0891, -0.7066, -10.8674]","[-0.3816, -1.1576, -7.2393]","[0.03548, 0.5152, 31.0332]"
0348,3,1,"[13.13, 7.66, 0.48]","[1.6115, -0.3952, 0.0019]","[0.0, 55.58259, 61.86608]","[-0.44957, 0.11412, 0.00546]","[-0.14352, 0.09691, 0.00419]","[0.1637, 0.8273, 24.9069]","[-0.187, -0.3142, 0.5035]","[-0.2096, -1.569, -7.2895]","[0.03063, 0.62467, 24.51987]"
0349,2,1,"[11.54, 7.0]","[2.5674, -0.8805]","[0.0, 752.367]","[-1.87287, 0.07056]","[-1.10217, 0.60297]","[0.3212, 1.0813]","[0.0815, 1.0599]","[-0.2542, -0.1374]","[0.0002, 0.0058]"
0211,3,2,"[23.34, 14.61, 3.62]","[3.9363, -1.1923, 0.0596]","[0.0, 137.7101, 139.0999]","[1.30108, -0.23569, -0.04588]","[-0.25792, 0.00386, 0.00444]","[0.4273, 1.3877, 5.6197]","[-0.2657, -0.9914, -2.0979]","[0.058, -0.0792, 0.3874]","[0.00419, 0.28177, 3.76409]"
0089,3,2,"[22.51, 11.74, 0.86]","[3.1443, -2.1545, 0.0047]","[0.0, 276.6781, 321.0943]","[2.18065, -0.48717, -0.01566]","[-0.02004, 0.58223, 0.00545]","[0.4337, 0.9277, 16.0578]","[-0.0512, 0.2919, -2.0099]","[-0.0003, 0.6198, 2.9307]","[0.00596, 0.1195, 14.21092]"
0090,3,2,"[13.77, 10.53, 0.02]","[1.5506, -0.8624, 0.0]","[0.0, 110.5946, 158.9431]","[-0.87929, 0.38299, 0.00085]","[-0.72862, 0.15911, 0.00044]","[0.1927, 0.4565, 360.4444]","[-0.0346, -0.9036, -61.6091]","[-0.0753, -0.799, -29.9353]","[0.00582, 0.12354, 359.195]"
0350,3,1,"[10.43, 0.45, 4.69]","[1.5103, 0.0031, -0.1625]","[0.0, 124.6089, 122.2364]","[-0.16406, 0.00317, 0.02069]","[-0.68419, 0.01041, 0.08811]","[0.1827, 20.3168, 1.4446]","[0.0623, 4.794, 2.3921]","[0.0443, -5.1941, -0.7929]","[0.00628, 19.69734, 1.05371]"
0091,3,2,"[9.84, 14.97, 0.04]","[-1.6439, 3.757, 0.0]","[7.876541, 0.0, 23.75103]","[0.09785, -0.38516, 0.00018]","[-0.42456, 0.40202, -0.00055]","[0.37, 0.2061, 179.9007]","[0.8806, -0.02, 54.3573]","[0.4794, 0.6031, 14.209]","[0.20018, 0.05473, 179.285]"
0102,5,4,"[10.58, 14.31, 8.88, 17.51, 0.24]","[2.6299, -2.6614, -1.0366, 4.024, 0.0008]","[0.0, 6.576382, 14.41311, 4.853754, 29.32626]","[0.00074, 0.45176, -0.3498, 0.30193, -0.00154]","[-0.51893, -0.07567, 0.16297, 0.34837, 0.00111]","[0.2753, 0.5144, 0.7278, 0.3002, 39.0277]","[0.3797, -0.7608, -0.6853, 0.0443, -8.8544]","[-0.0281, 0.1812, 0.7544, -0.4891, 13.7114]","[0.05481, 0.26656, 0.46919, 0.06697, 38.37776]"
0351,3,1,"[8.84, 7.77, 0.29]","[-1.1921, 2.0998, 0.0011]","[25.43969, 0.0, 33.4053]","[-0.22431, 0.46294, -0.0042]","[-0.02474, 0.07224, -0.00045]","[0.5945, 0.2376, 32.254]","[-0.9648, -0.2952, -8.8094]","[-0.269, -0.1336, -0.4479]","[0.34023, 0.05763, 31.57969]"
0352,3,1,"[10.44, 2.68, 0.1]","[1.6812, -0.3576, 0.0001]","[0.0, 84.03891, 102.0591]","[-0.06429, 0.01981, 0.00019]","[-0.63577, 0.20989, 0.00312]","[0.1892, 0.6933, 88.3761]","[0.2361, 1.648, 29.3373]","[-0.0831, -0.4181, 0.6934]","[0.0249, 0.44942, 87.82435]"
0212,3,1,"[4.39, 13.83, 0.05]","[-0.5925, 4.2619, 0.0]","[73.65515, 0.0, 112.7427]","[-0.4755, 0.77365, -0.00239]","[-0.1111, 0.64082, -0.00081]","[0.8208, 0.3857, 173.9776]","[-1.244, -0.1396, -69.8774]","[-0.415, -0.351, -62.8766]","[0.30589, 0.03257, 172.2062]"
0426,3,0,"[4.81, 1.92, 0.01]","[1.7677, -0.2827, 0.0]","[0.0, 272.8873, 324.4413]","[-1.03601, 0.12767, 0.00047]","[-0.70069, 0.21448, 0.00068]","[0.241, 0.7348, 409.2003]","[0.0722, 1.0143, 40.3788]","[-0.0718, -1.6057, 4.0055]","[0.00105, 0.12122, 407.1589]"
0092,3,2,"[15.37, 8.94, 1.45]","[1.722, -0.2481, 0.0086]","[0.0, 74.27195, 76.04003]","[0.7653, -0.14079, -0.02068]","[0.18768, -0.05528, -0.00776]","[0.1825, 1.3206, 12.4936]","[-0.23, -1.4751, -2.8405]","[-0.1861, -1.399, -2.6823]","[0.02296, 1.04456, 12.07973]"
0427,3,0,"[5.95, 4.82, 0.18]","[2.4194, -1.4883, 0.0014]","[0.0, 19.57548, 27.67282]","[-0.56163, 0.25559, 0.00391]","[0.09335, 0.12585, 0.00065]","[0.3279, 0.6303, 28.5254]","[-0.1942, -0.3855, -6.8024]","[0.0246, -0.8124, -2.3481]","[0.04963, 0.25961, 27.49396]"
0353,3,1,"[8.02, 2.54, 0.0]","[2.5705, -0.2692, 0.0]","[0.0, 274.4936, 351.1558]","[-0.57211, 0.00388, -2e-05]","[-1.27312, 0.36975, 0.0007]","[0.2915, 0.8817, 691.2185]","[0.2798, 1.9305, 63.8754]","[-0.1862, -0.0437, 100.23]","[0.00155, 0.09084, 687.7391]"
0103,5,3,"[4.11, 11.43, 17.15, 14.26, 0.14]","[-1.2166, 3.7819, -8.6622, 9.4095, 0.001]","[5.136418, 0.0, 0.894842, 0.861198, 11.01069]","[-0.01659, -0.07979, 0.0594, 0.09235, -7e-05]","[-0.09409, 0.09063, 0.10597, 0.07676, -0.00062]","[0.6224, 0.2472, 0.4071, 0.3236, 35.1036]","[0.9389, 0.0308, 0.3377, -0.168, 12.1906]","[-0.288, 0.549, -0.5941, -0.5683, -5.3534]","[0.4604, 0.09723, 0.25251, 0.16133, 34.67545]"
0213,3,2,"[33.49, 20.41, 0.35]","[6.5625, -1.8915, 0.0006]","[0.0, 106.6349, 138.1013]","[0.96869, -0.4073, -0.00344]","[-1.58987, 0.79008, 0.00716]","[0.4903, 0.8685, 43.004]","[0.1393, 0.3966, 8.182]","[0.2967, 0.6234, 6.9778]","[0.00573, 0.04455, 38.39888]"
0354,3,1,"[14.9, 0.86, 4.29]","[1.3241, 0.0029, -0.1734]","[0.0, 87.5209, 84.92367]","[0.49023, -0.00641, -0.05959]","[-0.67609, 0.01446, 0.1346]","[0.124, 21.654, 1.4495]","[0.0366, 6.9931, 1.5375]","[0.104, 5.4758, 1.899]","[0.01617, 21.31183, 1.23702]"
0093,3,2,"[15.63, 14.32, 0.03]","[2.9187, -2.5842, 0.0]","[0.0, 4.998032, 16.85952]","[0.10668, -0.0505, -5e-05]","[-0.12427, 0.11482, 8e-05]","[0.1567, 0.2289, 302.1133]","[0.0998, 0.6844, 21.062]","[0.5988, 0.7163, 30.6875]","[0.05172, 0.11056, 301.7402]"
0214,3,1,"[5.79, 15.78, 0.53]","[-0.6913, 3.7175, 0.0037]","[6.809833, 0.0, 8.343612]","[-0.08392, 0.17572, -0.003]","[0.02488, 0.05069, 0.00072]","[0.9331, 0.3293, 19.1096]","[-1.0158, -0.3775, -6.1367]","[0.6474, -0.1958, 4.1643]","[0.55534, 0.06799, 18.30241]"
0215,3,1,"[4.42, 14.77, 0.23]","[-0.6465, 6.1799, 0.003]","[130.7983, 0.0, 144.4501]","[0.17472, -0.64161, 0.00871]","[-0.35079, 1.07377, -0.01528]","[1.1155, 0.4772, 20.8626]","[0.8485, 0.211, 2.7888]","[0.9166, 0.2587, 7.2311]","[0.37004, 0.02292, 19.30231]"
0355,3,1,"[6.87, 11.28, 1.25]","[-0.3483, 1.8159, 0.0128]","[243.7956, 0.0, 247.9699]","[-0.12765, 0.69396, -0.02006]","[-0.10918, 0.68977, -0.02031]","[1.3934, 0.2312, 11.0093]","[-0.6299, -0.1233, 0.8676]","[-1.6214, -0.1587, -4.641]","[0.92766, 0.01617, 10.2792]"
0216,5,4,"[9.5, 47.7, 151.83, 135.62, 0.59]","[-0.9412, 20.7426, -97.4416, 80.0476, 0.0015]","[139.5896, 0.0, 0.51792, 0.506016, 161.2743]","[0.96422, -2.96626, -2.06714, -1.75889, 0.0223]","[0.75729, -0.8519, -2.23452, -2.50772, 0.01717]","[1.1178, 0.4799, 0.5009, 0.4939, 28.9356]","[-0.2439, -0.3568, 0.0069, 0.1116, -2.7393]","[-1.0084, -0.3083, -0.5093, -0.4809, -9.964]","[0.11194, 0.00906, 0.00988, 0.00921, 24.97858]"
0356,3,1,"[15.49, 0.19, 2.84]","[1.6939, 0.0008, -0.175]","[0.0, 88.15617, 82.89508]","[-0.6004, 0.00699, 0.12162]","[-1.43134, 0.01459, 0.29139]","[0.191, 38.4623, 1.0817]","[0.208, 4.6473, 1.8256]","[-0.1445, -9.9452, -1.5459]","[0.01297, 37.80221, 0.73924]"
0229,3,2,"[13.16, 8.29, 0.37]","[2.8624, -0.9267, 0.0013]","[0.0, 48.90279, 61.02034]","[-1.14228, 0.55388, 0.01296]","[-0.46819, 0.07536, 0.00214]","[0.3615, 0.9464, 34.7446]","[-0.1436, -1.003, -18.0756]","[-0.1942, -0.2756, -4.2765]","[0.04757, 0.49271, 33.59837]"
0094,3,2,"[9.45, 16.99, 0.15]","[-1.2648, 3.2496, 0.0002]","[67.16577, 0.0, 102.5334]","[-0.59652, 0.91731, -0.00412]","[-0.17215, 0.70794, -0.00117]","[0.6269, 0.3484, 73.8447]","[-0.7659, -0.0677, -26.6988]","[-0.5858, -0.3351, -3.2393]","[0.21067, 0.02301, 72.67501]"
0095,3,2,"[13.48, 18.91, 2.29]","[-0.7948, 2.4931, 0.0183]","[536.3078, 0.0, 546.787]","[-0.25594, 2.88125, -0.03967]","[-0.47892, 1.55826, -0.05441]","[1.3804, 0.3659, 9.4213]","[0.806, 0.0113, 1.9234]","[-0.8679, -0.0296, -3.5542]","[0.48846, 0.00387, 7.97248]"
