event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0111,1,1,[8.91],[7.4462],[0.0],[0.03782],[-0.18366],[0.5342],[0.1731],[0.2295],[0.01936]
0016,3,2,"[8.88, 9.74, 0.09]","[4.0202, -3.5613, 0.0003]","[0.0, 15.16774, 26.03454]","[0.04538, -0.04279, -0.00013]","[-0.42433, 0.2528, 0.00116]","[0.395, 0.5606, 55.011]","[0.3273, 0.6374, 1.539]","[0.1011, 0.26, -2.372]","[0.0201, 0.07628, 53.26952]"
0112,3,1,"[14.14, 4.79, 0.17]","[3.4242, -0.4105, 0.0003]","[0.0, 36.84642, 40.41844]","[0.1432, -0.03962, -0.00124]","[-0.32214, 0.08177, 0.00192]","[0.354, 1.2426, 63.2744]","[0.2648, 1.1317, 6.8466]","[0.235, 1.1018, 29.3086]","[0.00733, 0.29553, 60.25448]"
0113,1,1,[8.01],[3.2728],[0.0],[1.00442],[-0.16572],[0.3271],[-0.3562],[0.1428],[0.02192]
0030,5,3,"[12.98, 8.55, 6.97, 8.88, 0.01]","[9.9147, -3.4919, 5.0057, -7.8495, 0.0]","[63.14348, 105.4809, 0.0, 69.81575, 333.6171]","[-1.22462, 1.92096, 0.06259, -2.28563, 0.00038]","[-2.16551, -0.85087, 2.86272, -0.56643, -0.00048]","[0.5298, 0.6503, 0.4673, 0.6188, 319.3964]","[0.1656, -0.4356, 0.289, -0.4787, -46.4637]","[-0.3046, 0.4679, 0.0222, -0.2086, 65.6553]","[0.00873, 0.04989, 0.00591, 0.02346, 316.4831]"
0114,2,1,"[8.24, 0.99]","[3.0813, -0.1042]","[0.0, 393.5378]","[-0.75312, 0.19088]","[-1.02117, 0.14735]","[0.3418, 1.2656]","[-0.0241, -1.0208]","[-0.3288, -2.9374]","[0.00394, 0.38261]"
0115,3,1,"[13.16, 5.65, 3.52]","[9.0542, -1.0412, 0.2324]","[0.0, 38.01938, 38.42405]","[1.37355, -0.36219, -0.12639]","[-0.07313, 0.18002, 0.06073]","[0.484, 1.706, 3.8856]","[-0.3794, -0.6598, -1.296]","[0.1087, 1.0117, 1.5313]","[0.19145, 1.27238, 3.33669]"
0116,1,1,[8.5],[3.0557],[0.0],[1.15089],[-5.21173],[0.3615],[0.2722],[0.0798],[0.00021]
0117,1,1,[20.31],[3.7029],[0.0],[-0.04525],[0.04563],[0.466],[-0.0075],[0.1229],[0.01519]
0118,4,2,"[3.79, 8.02, 6.78, 9.69]","[-1.7483, 6.4872, 5.5942, -7.3769]","[299.1785, 23.39186, 0.0, 56.08507]","[-0.09977, 1.79243, -1.62746, 0.36558]","[-0.9308, 0.80053, 1.16345, 1.68604]","[1.0072, 0.5324, 0.5072, 0.6996]","[0.739, -0.1165, -0.0144, 0.4421]","[-0.1611, -0.2257, 0.2528, -0.1743]","[0.01059, 0.00126, 0.00099, 0.00182]"
0119,1,1,[11.03],[3.4585],[0.0],[5.76934],[-4.31095],[0.3787],[-0.1106],[0.2909],[0.0024]
0120,3,1,"[9.6, 0.39, 1.47]","[4.4568, 0.0198, -0.1248]","[0.0, 80.42408, 80.25789]","[-0.59863, 0.02615, 0.06621]","[-0.96086, 0.0337, 0.09229]","[0.3557, 11.5894, 3.8008]","[0.233, 1.9943, 1.7298]","[-0.3694, -7.5928, -3.5871]","[0.00994, 9.63301, 2.37819]"
0121,3,1,"[5.18, 8.06, 0.1]","[-0.8731, 3.3955, 0.0004]","[8.618191, 0.0, 11.78714]","[-0.09904, 0.00768, -0.00082]","[-0.10767, 0.32866, -0.00099]","[0.7013, 0.3596, 54.7639]","[0.1311, 0.3081, -5.8185]","[-1.1034, -0.1437, -7.8134]","[0.1485, 0.01304, 53.0086]"
0018,3,2,"[12.0, 13.15, 4.06]","[-3.2187, 2.1059, 0.2147]","[5.468191, 0.0, 5.782373]","[-0.26272, 0.68655, -0.0397]","[0.20995, 0.2402, 0.00299]","[0.9406, 0.2235, 3.339]","[-0.1954, -0.2871, 0.352]","[0.5254, -0.2138, 0.83]","[0.76111, 0.08399, 3.05484]"
0122,3,1,"[18.06, 0.29, 1.96]","[5.8917, 0.0021, -0.0989]","[0.0, 95.66495, 93.50204]","[-0.06107, 0.00117, 0.00624]","[-0.87278, 0.0173, 0.1406]","[0.3823, 27.9277, 2.5981]","[0.46, 15.6146, 3.5565]","[-0.0169, -2.7505, -0.1166]","[0.02301, 26.58758, 1.79106]"
0123,1,1,[9.47],[4.9772],[0.0],[-0.00916],[0.02206],[0.4905],[0.1776],[0.1646],[0.00033]
0124,3,2,"[10.79, 11.39, 0.82]","[-2.793, 10.0172, 0.0406]","[73.39605, 0.0, 84.63307]","[0.70269, -1.31264, 0.04392]","[-0.09782, 0.63164, -0.00965]","[0.9503, 0.5514, 6.3797]","[-0.5849, -0.2011, -1.9016]","[0.1356, 0.2469, 0.8432]","[0.24713, 0.05601, 4.92261]"
0125,3,3,"[8.89, 17.11, 13.24]","[1.8143, -9.6919, 2.8484]","[0.0, 7026.575, 7041.011]","[-9.07247, 2.52624, 1.12279]","[-6.68066, 0.438, 0.52924]","[0.2259, 1.0636, 1.6612]","[-0.1058, -0.3195, -0.2848]","[-0.1918, 0.0719, -0.0706]","[5e-05, 0.00344, 0.02763]"
0126,1,1,[30.47],[3.9765],[0.0],[3.47027],[-7.6388],[0.4587],[0.0604],[0.1947],[0.00015]
0127,3,1,"[4.55, 10.01, 0.03]","[-2.4163, 7.449, 0.0001]","[34.25558, 0.0, 78.18542]","[-0.5669, 0.5508, -0.0012]","[-0.37064, 0.80793, -0.00107]","[0.5558, 0.4196, 88.8113]","[-0.375, 0.1181, 3.782]","[-0.686, -0.4343, -15.309]","[0.0973, 0.04404, 87.00732]"
0128,1,1,[9.21],[4.2687],[0.0],[3.53038],[1.65007],[0.4237],[-0.3093],[-0.0462],[0.00266]
0129,3,1,"[9.25, 0.4, 2.06]","[3.8324, 0.0133, -0.1932]","[0.0, 32.50091, 31.92014]","[0.22352, -0.01056, -0.05159]","[-0.2075, 0.00917, 0.0437]","[0.3154, 12.5697, 2.3837]","[-0.0481, -1.0119, -0.5253]","[0.4532, 7.5882, 2.6105]","[0.09163, 12.03872, 2.009]"
0130,3,2,"[10.24, 12.8, 0.18]","[3.514, -4.6801, 0.0009]","[0.0, 297.6837, 380.6077]","[2.98732, -0.79523, -0.01121]","[-1.44224, 1.44329, 0.00692]","[0.4203, 0.7595, 35.0503]","[-0.1194, 0.3992, -2.2888]","[0.1928, 0.3349, 6.143]","[0.00164, 0.01404, 29.89697]"
0131,1,1,[28.15],[7.4855],[0.0],[-0.08624],[-0.01753],[0.5352],[-0.2755],[-0.081],[0.04303]
0132,3,3,"[30.62, 31.45, 15.38]","[17.3513, -18.472, 4.2341]","[0.376323, 0.380919, 0.0]","[-0.01106, 0.02412, 0.16821]","[-0.15407, -0.14796, -0.04816]","[0.5136, 0.5643, 0.4404]","[0.4152, 0.4349, -0.1084]","[0.0805, 0.2341, 0.2553]","[0.01419, 0.01748, 0.00691]"
0031,5,4,"[17.67, 18.72, 14.37, 23.9, 0.48]","[-5.2859, -6.2845, 3.807, 9.6761, 0.004]","[1921.56, 1767.134, 0.0, 1609.395, 3942.993]","[-5.10791, 10.24861, -7.02591, 7.24366, 0.02374]","[-8.22188, 1.24545, 10.26771, -7.51821, -0.04675]","[0.6106, 0.632, 0.3579, 0.465, 16.9441]","[0.285, -0.5188, 0.1867, 0.0631, 0.8984]","[-0.5095, -0.1593, 0.3388, 0.423, 1.4273]","[0.00198, 0.00165, 0.00097, 0.00159, 8.33268]"
0133,3,1,"[9.99, 7.06, 0.05]","[4.7154, -2.0226, 0.0001]","[0.0, 296.0333, 397.6485]","[-0.49551, 0.22051, -0.0001]","[-2.52575, 1.07278, 0.0057]","[0.4761, 0.8342, 139.075]","[0.2459, 0.63, 69.4311]","[-0.0437, -0.3536, 15.8089]","[0.00743, 0.07797, 136.4155]"
0134,4,1,"[2.42, 5.87, 2.24, 9.98]","[2.2204, -15.7353, -0.6401, 17.2541]","[0.0, 1527.845, 2045.528, 1526.767]","[-0.66521, -2.84559, 0.78669, -2.6031]","[-6.15958, 1.96904, 0.47409, 2.54174]","[0.3148, 0.7229, 1.4988, 0.6374]","[0.0935, -0.2896, -0.9754, -0.1619]","[-0.1023, 0.2377, -0.9273, 0.2175]","[0.00083, 0.00134, 0.06016, 0.00141]"
0135,3,1,"[9.87, 7.42, 1.66]","[3.5904, -1.4333, 0.092]","[0.0, 13.38391, 14.01826]","[-0.81302, 0.29429, 0.04887]","[-0.1686, 0.1033, 0.01597]","[0.317, 0.9703, 4.4624]","[-0.3879, -0.653, -0.8055]","[-0.1937, -0.5216, -0.6866]","[0.11844, 0.68164, 4.00504]"
0136,3,1,"[3.5, 10.01, 0.13]","[-0.3551, 4.1814, 0.0004]","[36.08574, 0.0, 47.6177]","[0.24884, -0.55242, 0.00396]","[0.04504, 0.21813, 0.00042]","[0.7426, 0.2985, 53.0363]","[-1.5132, -0.4758, -14.8273]","[-0.7699, 0.163, 1.1732]","[0.40936, 0.06456, 52.20912]"
0137,4,1,"[7.83, 5.07, 8.45, 6.2]","[-3.3613, 3.5822, 6.0421, -3.0786]","[53.09216, 0.0, 42.01326, 54.98493]","[0.52258, -0.99114, 0.8143, -0.0717]","[-0.54909, -0.488, 0.35897, 0.74993]","[0.6297, 0.4267, 0.4889, 0.6597]","[0.0743, -0.15, -0.224, 0.637]","[0.6551, -0.1645, -0.2134, 0.1867]","[0.03383, 0.0044, 0.00824, 0.0314]"
0138,2,1,"[15.21, 1.05]","[-9.0911, 0.0337]","[48.65765, 50.13009]","[0.14566, 0.01605]","[0.11322, 0.0105]","[0.9152, 7.3195]","[-0.0706, -0.9162]","[-0.335, -3.0714]","[0.21119, 5.89666]"
0139,3,1,"[17.52, 0.05, 3.22]","[5.0817, 0.0, -0.1165]","[0.0, 1230.305, 1186.064]","[-2.39181, 0.00223, 0.14545]","[-3.42286, 0.00681, 0.3524]","[0.4871, 168.3557, 1.9634]","[0.0856, 55.9417, 2.0597]","[-0.2428, -21.1505, -2.2949]","[0.00044, 165.1144, 0.46782]"
0140,1,1,[35.17],[3.0539],[0.0],[3.34741],[4.48213],[0.3809],[0.0983],[-0.2148],[0.01742]
0141,1,1,[8.05],[3.2818],[0.0],[3.41889],[-4.14765],[0.3221],[0.0066],[0.3934],[0.00048]
0142,3,1,"[3.26, 17.14, 0.21]","[2.5024, -19.483, 0.0038]","[0.0, 7.298124, 12.3691]","[0.3891, -0.14097, -0.00273]","[-0.21278, 0.27709, 0.00173]","[0.2338, 0.3952, 17.6172]","[-0.2529, 0.2333, 2.7338]","[0.3515, 0.6022, -2.4746]","[0.05346, 0.18758, 17.05289]"
0143,1,1,[11.1],[4.0762],[0.0],[-9.21889],[3.12959],[0.373],[-0.2699],[0.2738],[0.00028]
0144,1,1,[12.46],[3.6397],[0.0],[0.0471],[0.05949],[0.3897],[0.2165],[-0.2254],[0.00241]
0145,2,1,"[7.21, 8.11]","[1.6796, -3.8429]","[0.0, 167.962]","[-1.44808, 0.34272]","[-1.07097, 0.70049]","[0.2187, 0.6216]","[-0.0645, 0.4828]","[-0.1042, -0.4127]","[0.0011, 0.01661]"
0146,3,1,"[11.79, 0.04, 2.35]","[3.2872, 0.0, -0.179]","[0.0, 491.3194, 451.2043]","[-2.36252, 0.00461, 0.35027]","[-0.58769, 0.00086, 0.09925]","[0.426, 174.6517, 1.2477]","[-0.1433, -54.9233, -1.92]","[-0.0683, -8.852, -1.4001]","[0.002, 172.7748, 0.38632]"
0147,3,1,"[13.65, 3.15, 0.12]","[3.4621, -0.2466, 0.0003]","[0.0, 550.949, 577.4632]","[2.83241, -0.39119, -0.01032]","[0.36743, 0.0054, 0.00051]","[0.4125, 1.2744, 59.5864]","[-0.2373, -2.0322, -2.5986]","[-0.0074, 0.0206, 3.4613]","[0.00093, 0.23201, 57.31359]"
0148,3,1,"[8.94, 7.82, 4.65]","[4.4702, -2.1497, 0.7292]","[0.0, 6.363557, 6.387182]","[0.26552, -0.10395, -0.04855]","[-0.47528, 0.10381, 0.05062]","[0.4156, 1.4846, 2.582]","[0.1309, -0.0586, -0.0026]","[0.3173, 0.8346, 1.0637]","[0.13897, 0.98953, 1.96063]"
0149,1,1,[17.43],[3.1491],[0.0],[-0.20518],[0.25126],[0.3868],[0.1206],[0.2097],[0.06041]
0150,3,1,"[8.68, 1.88, 0.04]","[3.6161, -0.2086, 0.0001]","[0.0, 205.9943, 223.3562]","[0.74174, -0.13704, -0.00217]","[0.32458, -0.08312, -0.00163]","[0.3325, 1.4574, 122.7076]","[-0.2662, -1.1739, -0.789]","[-0.3133, -1.9037, -43.8472]","[0.00286, 0.29455, 118.6467]"
0151,3,1,"[11.53, 0.04, 2.32]","[3.0873, 0.0001, -0.124]","[0.0, 201.7021, 188.2275]","[-1.35808, 0.00242, 0.12925]","[-0.813, 0.00411, 0.19389]","[0.3744, 104.4755, 1.3095]","[0.0023, 18.6817, 0.9738]","[-0.2597, -8.8151, -2.6854]","[0.00165, 102.3055, 0.38512]"
0032,5,3,"[2.39, 9.83, 10.31, 8.42, 0.01]","[-1.1892, 8.9969, -21.8458, 15.9101, 0.0]","[9.12444, 0.0, 0.151344, 0.115725, 26.09619]","[0.2192, -0.26951, -0.28951, -0.23674, 0.00025]","[-0.02306, -0.15052, 0.05988, 0.17789, -1e-05]","[0.4388, 0.3267, 0.3334, 0.3039, 218.0376]","[-1.0347, -0.3733, -0.6276, -0.2179, -44.6862]","[0.292, -0.4504, 0.3102, 0.6117, -12.4152]","[0.12721, 0.05995, 0.05426, 0.04043, 217.0129]"
0152,3,1,"[14.59, 2.22, 0.18]","[3.0553, -0.1879, 0.0005]","[0.0, 165.8729, 183.5665]","[-1.27215, 0.31845, 0.01217]","[1.3303, -0.38056, -0.01362]","[0.2946, 1.2614, 50.453]","[0.0642, 0.5336, 0.8995]","[0.4076, 2.2598, 21.0062]","[0.03138, 0.80194, 49.48476]"
0153,3,1,"[11.68, 2.39, 0.08]","[5.5667, -0.3372, 0.0003]","[0.0, 74.47875, 83.71564]","[0.3736, -0.13093, -0.00309]","[-0.6137, 0.16349, 0.00345]","[0.3591, 1.2024, 65.7293]","[0.2056, 0.4708, -0.7749]","[0.4346, 1.6688, 26.8234]","[0.01124, 0.33678, 62.70698]"
0154,1,1,[8.7],[3.5829],[0.0],[5.44896],[-6.34338],[0.381],[0.0927],[0.3089],[6e-05]
0155,1,1,[8.42],[7.8775],[0.0],[-0.17081],[-0.1224],[0.4986],[-0.001],[-0.3529],[0.01543]
0156,3,3,"[9.3, 18.6, 16.95]","[2.458, 6.3449, -5.132]","[0.0, 0.545642, 0.567806]","[0.03486, 0.02227, 0.04605]","[-0.08401, 0.05554, 0.02648]","[0.3495, 0.5314, 0.7942]","[0.1049, 0.0956, -0.3016]","[0.073, -0.2299, -0.3825]","[0.00101, 0.00167, 0.00304]"
0157,3,1,"[13.4, 4.89, 0.37]","[6.4104, -1.7809, 0.0048]","[0.0, 226.8605, 269.4039]","[-3.48217, 1.67243, 0.04566]","[-1.71694, -0.30502, -0.00396]","[0.5385, 1.0984, 17.4088]","[-0.1285, -0.682, -7.7454]","[-0.2011, 0.3257, 1.4353]","[0.0121, 0.15866, 14.97993]"
0158,1,1,[8.08],[5.6189],[0.0],[1.15987],[-1.11988],[0.3926],[-0.0164],[0.4367],[0.08586]
0159,1,1,[11.13],[-9.1225],[20.69369],[-2.6145],[-2.43657],[0.6936],[0.1413],[-0.4284],[0.01122]
0160,3,1,"[11.2, 2.64, 0.12]","[3.1613, -0.3503, 0.0004]","[0.0, 343.5702, 371.2454]","[3.03384, -0.38193, -0.00981]","[-0.9466, 0.54074, 0.01253]","[0.3809, 1.3332, 55.7524]","[-0.1633, 0.5881, 9.4643]","[0.2008, 1.6187, 15.7654]","[0.00268, 0.30632, 53.35065]"
0161,3,1,"[13.51, 5.75, 0.11]","[3.0786, -0.3495, 0.0002]","[0.0, 132.387, 153.0849]","[-0.41086, 0.09379, 0.00152]","[1.04849, -0.29566, -0.00442]","[0.3492, 0.9323, 80.1022]","[0.221, 1.3884, 13.9401]","[0.2233, 0.9687, 10.2889]","[0.00884, 0.2818, 78.37818]"
0162,1,1,[12.68],[10.8101],[0.0],[-0.1807],[-0.06533],[0.5033],[-0.2983],[-0.2554],[0.00717]
0163,4,1,"[11.5, 5.27, 3.51, 0.02]","[4.0077, -1.67, -0.3396, 0.0]","[162.9056, 181.6629, 235.7322, 259.367]","[0.40203, -0.80839, 0.50283, 0.00268]","[-2.03292, -0.8752, 0.07073, -0.00093]","[0.46, 0.7615, 1.2772, 149.2453]","[0.0242, -0.2434, -1.5615, -13.8298]","[-0.2038, -0.7723, -0.7637, 21.4634]","[0.00308, 0.00975, 0.09216, 145.336]"
0164,1,1,[16.53],[6.1392],[0.0],[-0.11538],[-0.00592],[0.5169],[-0.252],[0.0835],[0.14089]
0165,1,1,[10.66],[3.708],[0.0],[0.41564],[-0.83866],[0.405],[0.2487],[0.15],[0.03783]
0166,1,1,[8.77],[3.9412],[0.0],[-0.58056],[-2.09198],[0.3474],[0.33],[-0.2514],[0.00585]
0167,1,1,[12.68],[3.1546],[0.0],[-6.04924],[0.49562],[0.3787],[-0.2625],[0.0121],[0.00227]
0168,2,1,"[11.6, 3.97]","[8.1865, -2.4115]","[0.0, 401.0755]","[-0.18268, 0.69477]","[-2.68114, 1.58816]","[0.4311, 0.8009]","[0.4478, 0.4705]","[-0.0311, -0.4827]","[0.00091, 0.0041]"
0169,1,1,[9.21],[3.8584],[0.0],[-18.78323],[-13.44786],[0.2946],[0.4828],[-0.0728],[1e-05]
0170,5,3,"[18.27, 23.26, 12.09, 0.04, 1.51]","[-15.8682, 16.7901, 4.7883, 0.0001, -0.0747]","[95.64718, 94.51275, 0.0, 390.0476, 379.962]","[0.74385, 1.49106, -2.92251, 0.00237, 0.0565]","[-2.36011, -2.19318, -1.30822, 0.00879, 0.23396]","[0.6834, 0.6071, 0.4983, 93.2384, 2.5159]","[0.3883, 0.254, 0.0138, 33.9015, 3.5707]","[0.1119, 0.1741, -0.2066, -18.3905, -1.7154]","[0.00142, 0.00094, 0.00048, 90.51516, 0.94393]"
0171,1,1,[20.0],[3.5241],[0.0],[-0.10999],[0.37104],[0.365],[0.2971],[0.1767],[0.03454]
0172,3,1,"[10.31, 0.33, 0.76]","[6.0209, 0.0056, -0.1414]","[0.0, 183.1219, 179.8005]","[1.22725, -0.02341, -0.14885]","[-0.96535, 0.03242, 0.21033]","[0.3955, 16.5908, 2.2418]","[-0.055, 2.7661, 0.9736]","[0.443, 7.5191, 2.7687]","[0.01957, 15.34027, 1.4128]"
0173,3,3,"[16.04, 20.11, 8.16]","[4.893, -7.7054, 1.2645]","[0.0, 0.198157, 0.202559]","[0.03503, -0.0168, -0.0049]","[-0.06682, 0.02637, 0.00811]","[0.4796, 1.0179, 1.9877]","[0.1621, 0.1505, 0.1692]","[0.2005, 0.3278, 0.3951]","[0.00072, 0.00164, 0.00326]"
0174,1,1,[11.31],[3.8762],[0.0],[0.04821],[0.20672],[0.4321],[0.2069],[-0.1474],[0.011]
0175,3,1,"[6.76, 9.97, 0.01]","[3.7877, -4.5212, 0.0]","[0.0, 124.8618, 248.9612]","[-1.59648, 0.75797, 0.00043]","[0.49978, -0.56436, -0.00029]","[0.4228, 0.5852, 514.4994]","[-0.2095, -0.1713, 66.6781]","[0.159, 0.6033, 68.0249]","[0.00356, 0.02493, 512.0619]"
0176,2,1,"[14.47, 5.14]","[-17.1759, 3.173]","[545.8789, 0.0]","[-0.95446, 2.26917]","[-0.44404, 0.82871]","[0.7919, 0.4331]","[-0.1616, -0.0786]","[-0.2746, -0.0064]","[0.01924, 0.00159]"
0177,3,1,"[8.26, 0.05, 1.52]","[4.2148, 0.0001, -0.1091]","[0.0, 322.3427, 293.6654]","[-2.18675, 0.0074, 0.38169]","[-0.53911, 0.00358, 0.17522]","[0.3897, 133.1733, 1.4965]","[-0.2984, -27.4339, -2.0558]","[-0.2147, -41.7028, -2.2775]","[0.00655, 131.3145, 0.68138]"
0178,4,2,"[6.46, 11.96, 6.31, 11.93]","[4.3714, 6.7562, -1.9044, -6.7058]","[0.0, 7.510247, 30.41329, 9.582417]","[0.36779, -0.70246, 0.34, -0.56766]","[-0.74167, 0.26691, 0.39838, -0.31731]","[0.4344, 0.457, 0.534, 0.4628]","[0.2563, -0.3614, 0.0618, -0.2795]","[0.1596, 0.1274, -0.8593, -0.5997]","[0.02347, 0.0078, 0.01585, 0.00665]"
