event_id,m1_det,m2_det,m1_src,m2_src,z_source,dl_source,gps_time,ra,dec,psi,theta_jn,phase,a1,a2,tilt1,tilt2,phi12,phijl
0001,29.41824512917709,26.88472466218996,9.868971683821355,9.019048731609647,1.979999999999999,15745.865865254478,1126319531.0729363,5.811707417595284,-0.8907869804307348,0.5627665639584223,0.3912647500724948,0.2288120267155577,0.2875226853356387,0.4069608801982644,2.3052682885941493,1.708878166099319,1.192196454663346,3.875856725819039
0002,229.8514774344421,184.4001987566293,40.02785432207301,32.11266847260926,4.729999999999998,44879.38525054006,1126340236.511407,1.4327778669796016,-0.4932545666361886,1.6842262767665672,0.8752443958471897,5.218530216093511,0.0868003237714498,0.1906421773709162,1.1859872310175072,0.9899865333773116,5.537782661888817,1.988172484140824
0003,314.21000361011767,126.27306594120948,35.99829732580287,14.466806657221271,7.699999999999996,79155.05332502125,1126331608.6312797,5.699169704630905,1.197958192219907,1.788515127958975,0.7647443998779428,2.4801421939988386,0.0989909451392234,0.2583886167686077,1.4170419641357876,1.6123275657145597,5.215102251942071,2.906071330733577
0004,60.04873661661885,33.80575190319244,9.345781676936577,5.261412554423019,5.429999999999997,52541.84738643531,1126294451.9198418,1.7642999847449157,0.0705137729558973,2.626990858641194,0.8700461597349535,2.2067337233275004,0.2655149478881363,0.3803882754861018,2.669455939595999,2.86236909437698,1.308248110396777,5.54639818369265
0005,408.2353647381886,258.7305383219707,32.60343127151815,20.663333098133624,11.489999999999993,124697.71098490908,1126297383.0049706,5.666474330645209,1.4884267692846058,1.5596555424100291,0.7877127064117576,6.143781855736753,0.4184047258364529,0.275610541271546,0.780910188922621,1.3975223105178338,0.381877845769708,3.3396736429299763
0006,38.877207090979525,37.21562717884724,10.351553852473508,9.909136939643975,2.7499999999999987,23512.02554042521,1126262195.421322,2.5165612200603458,0.4774023996368984,1.9865858447312617,1.7643237295935144,4.011980277381675,0.3679814016347912,0.2413798702104593,0.3865752904362233,0.8444613198807004,0.0714225706835011,0.388988646187909
0007,44.8788944707497,35.16659599737963,9.77217448157014,7.657365807735306,3.5899999999999985,32310.79267320805,1126306566.7114,4.472759326273073,0.6457490524029478,0.4499373234550703,0.7655429902043546,0.764862199618872,0.2929531575990612,0.1961492627754777,1.0300350259082682,0.6366024182636153,0.970250494298448,4.756829465223786
0008,60.57223565900518,50.27135966373098,10.063513547173862,8.3521188132932,5.029999999999998,47968.59798619468,1126305703.9088614,1.8730458259131244,0.5957710031223389,0.4108396493651751,0.7546965492488067,0.246585260914289,0.0741975271756881,0.7382445041940896,0.8595194485100447,0.7802787942557469,4.556250565897081,3.936911250742975
0009,70.3220508480405,69.67450758810632,10.370033356141452,10.274543461804146,5.769999999999997,56584.31736751303,1126301621.9589658,5.312320076796394,0.8930507679479923,2.556119029428954,0.2793979618182797,3.716345185434994,0.5882521772379494,0.017837892734688,1.932596272466928,0.9090812900314416,4.156298847782139,3.8448187121497504
0010,276.2796320952936,187.45527464985503,25.815661125187145,17.51588349017488,9.709999999999996,102643.8764408071,1126289209.879609,4.281747648550562,0.209737816676831,1.014385814525025,2.2683258373862483,0.9090218724418588,0.3823833406521119,0.1233197319066496,2.567107930324196,0.7751387988265247,1.772689508430678,4.672590746097533
0011,34.4383934162972,22.95558001192505,10.04618169564174,6.696477531367855,2.439999999999999,20174.181936474684,1126312801.1929924,2.001245808173175,-0.4220376059764598,2.464438676338492,1.3888205251594972,4.084775484395974,0.4723700548258933,0.0351075583385656,2.4834821158181555,0.5006781886119159,0.7856995532294714,2.417565165693174
0012,49.88715949426483,48.51262415192027,9.816238467941584,9.545772744098976,4.079999999999998,37604.82590818584,1126301632.797382,6.253657726348871,0.971305010527083,1.6361321302713625,2.4935628958659013,5.223091481222047,0.3049309668241979,0.3187869619891855,1.167294363282756,0.3209225523738735,3.428082856184131,4.130139723647112
0013,75.7142280323033,63.135519031165785,10.159392549993706,8.471571834709215,6.459999999999996,64284.20642077019,1126329355.6146777,1.004046357374152,0.4270929179460624,1.6138724568248894,0.8329017975770788,0.9186767306398343,0.2834678934047591,0.4453226417412206,0.9084709219716794,2.454682793189735,2.963070526510968,5.512812550455451
0014,69.14895422179538,48.96942878826474,10.090563847670404,7.145865810016656,5.849999999999997,57400.35611665224,1126330071.088181,3.351768020340573,-0.725666596105735,0.4058524800898483,1.9657564769632752,3.900241112794304,0.400558547493391,0.2051508714058705,0.9412758911830283,0.3031381533880405,6.182327337366269,5.556919560593489
0015,53.60698847820591,52.409057113977816,9.474859023639183,9.263128592248297,4.6599999999999975,43940.7700509467,1126287757.783075,3.897897002852912,0.4599885065279169,0.484586761954024,2.631321945632213,0.101480057836051,0.2069343892128501,0.3495096177727902,0.6929092436463473,0.5574081308803921,4.53489524045261,3.8156820978679673
0016,56.54126093180572,53.18991516013941,10.205272004728876,9.600379318960815,4.539999999999997,42639.75569517027,1126338278.8448308,2.218677525772866,-1.141990779362543,2.0995293896252534,2.082422090094981,1.7822335465439918,0.1635521612897826,0.0207131890899422,1.778684198332667,1.0104158553351072,3.1158510206025265,2.733577036280904
0017,42.5656907918343,40.95203611726261,8.30526304056891,7.9904125992944435,4.119999999999997,38074.60987455907,1126267046.2784371,2.411578794254134,-0.4325798212422279,2.6988388550123235,0.6204689672210872,5.98196388936423,0.4780027205174056,0.3267291403600012,0.1435909910051456,0.7109572662729272,2.664461753457985,2.032605678580174
0018,348.72213991075404,218.8294852387085,34.38978433495255,21.580215140380297,9.139999999999995,95906.64442465211,1126339826.1551435,4.696106425693928,-0.3510684571219239,2.57302110696221,2.437358229518642,1.0235065737236275,0.081689256403323,0.5721382047473249,0.7320107686420737,2.5368311952377645,0.1107676008999601,2.857640812666046
0019,36.72034165055644,31.75337900025926,10.063619231489522,8.702367712500362,2.649999999999999,22415.81764072982,1126297915.811335,4.338930189757934,-0.7986294988430637,1.1622105457912293,2.795343956924444,1.114681401834491,0.0239219829247863,0.0006272574180192,0.7112228557799398,0.3268706402826532,1.365467908503083,1.8208940983361552
0020,266.11412438976384,205.34372336447683,34.2044266596403,26.393429292578656,6.779999999999997,68073.37742845864,1126345163.0973818,1.4081079256087052,-0.1314285359338929,0.3580391073096558,2.2630295851083786,6.16458227099982,0.5683687071986023,0.442709603069114,1.2610188366495998,1.6707849292997716,6.070385906725581,5.710266983137065
0021,145.90245838453632,79.97150363861843,36.8404838733559,20.19286667782975,2.949999999999999,25630.664207577483,1126281238.8727057,2.2306062345147177,0.0199855609424534,2.639160664871105,1.4019732766143216,3.145888412704116,0.4729598702019568,0.4627694359551029,0.7454114725841197,0.8567125206802408,4.050714964944308,5.462403120987174
0022,225.63794402398892,164.0562610473704,10.530148423038742,7.6562334674257375,20.379999999999992,236144.04980367,1126316673.731925,3.363501484490756,-0.5569429718660943,2.2491700784170963,2.3746507488397754,5.077484364510773,0.5603228835456049,0.0011031586225408,1.11366133563387,1.5850729051390129,5.505961164648094,4.419018264851615
0023,219.7606799274491,121.09575314372265,36.87989892287838,20.32210283206582,4.959999999999997,47294.93311333477,1126322525.259843,2.7864145842242576,1.2067261559859388,2.64954522448908,1.1617678770787108,6.133096356426222,0.0152688787136793,0.4851539299740312,0.7367976365923277,0.4493338304324934,2.4814655395953413,2.8579888104397693
0024,209.246045706952,139.41871471406765,35.4431930717404,23.615473385552345,4.9099999999999975,46678.77222776839,1126325850.2226434,2.876447346010525,-0.1728439237300704,3.1248999015691274,2.0598772266000265,4.9852546153794295,0.4099149709437482,0.6478571007173402,1.2080205079458504,0.952259829429487,0.5626893323053125,2.3685160892206367
0025,471.6958024562781,313.02263402476297,53.502970167576045,35.5051721104839,7.829999999999996,80188.31517671094,1126285327.851506,0.7615889289777675,0.0571445686474153,2.522257434855889,1.9660382519810973,5.563669373448627,0.1879801790435989,0.4756594719694673,2.5742983618368025,0.3377561231539921,5.911651713036047,2.4229176890220727
0026,39.46374005808277,21.5525400858326,9.663609807540857,5.277638091177609,3.0799999999999987,26918.76108896797,1126294866.5281053,3.168892394605972,0.071610840580972,0.2720470035974757,0.7627617339354743,3.325713808232562,0.123889141474527,0.151363507673271,0.7043510792865171,0.6933221398519187,1.9027297751592416,6.072516840079115
0027,51.85006154262791,46.277710224709054,10.120936565262138,9.03323459288077,4.129999999999997,38051.71004871056,1126283864.2905002,0.7367844596803453,-0.3985996049724489,1.8674003849960428,2.7385379436450936,2.865839918859254,0.2895235413296185,0.8712727124990759,0.3627818310788466,1.0775740307483477,5.028942030744718,1.0016924373366205
0028,231.38344917732408,199.0478704292979,28.63522219058331,24.63348185261632,7.069999999999996,71565.35092967362,1126328375.4955895,2.581197104646346,1.0697622806762936,3.0452484907399,2.949913317664692,4.227799852957496,0.2655457123926169,0.3537829235474278,1.82275675275363,0.9877594343252172,3.127987754846896,1.7413864224568882
0029,29.68931862496335,29.29376628899125,8.639910639735538,8.52480066098163,2.429999999999999,20257.75366808272,1126333119.7227468,2.0744373809577703,-0.3389602764234805,1.6234414014415963,1.561084411727704,5.126892062379106,0.1185091709033233,0.263154496910299,0.7966366521897819,0.754657184485098,2.3716032737670174,6.266409436373484
0030,75.93627860934382,69.27275456425501,9.410858858519813,8.585041667618288,7.0799999999999965,71432.7978184119,1126268056.8270333,4.93951628435582,-0.458602379308215,0.5340784671170756,0.7499672616984612,4.571385798928812,0.3254172986294008,0.1465230474570112,1.737297766849451,0.7745558284549339,2.8672103896011016,2.88614033078371
0031,58.38846529965293,48.75603487944016,9.405286352682388,7.853682522894308,5.209999999999997,50091.514168477406,1126296235.449247,1.399196116114195,-1.2171149038218811,1.1828059823624657,0.4603979567078301,0.3194872743957765,0.2330370788128541,0.0195113928722084,0.3217875951643414,0.3336827745449925,1.4504891269901627,3.435161734375958
0032,25.13874400041245,20.0427308005196,9.334632226005825,7.44235753483229,1.7099999999999993,12990.036897374925,1126323579.1913855,0.8000644125644706,0.0135505966362731,0.5071510469967594,1.4468508776642226,0.3545376554291226,0.1375884317195927,0.2371661536752453,2.6664927442493616,1.987105291335608,2.2106778926341994,5.632252552835595
0033,31.20227321922211,22.66290400308646,10.392791592227116,7.548515344504733,1.9999999999999991,15954.161922441066,1126299205.3038666,5.726577876120591,-0.3748480838696698,0.9192687205594292,1.6212611154958934,1.900617717578771,0.1661589702111154,0.0930263972684184,1.4787235008874546,1.0697572963660016,1.3692520432485515,0.0253198188482889
